Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides 4,Peptides 5,Razor + unique peptides 4,Razor + unique peptides 5,Unique peptides 4,Unique peptides 5,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Q-value,Score,Ratio H/L,Ratio H/L normalized,Ratio H/L variability [%],Ratio H/L count,Ratio H/L iso-count,Ratio H/L type,Ratio H/L 4,Ratio H/L 5,Ratio H/L normalized 4,Ratio H/L normalized 5,Ratio H/L variability [%] 4,Ratio H/L variability [%] 5,Ratio H/L count 4,Ratio H/L count 5,Ratio H/L iso-count 4,Ratio H/L iso-count 5,Ratio H/L type 4,Ratio H/L type 5,Sequence coverage 4 [%],Sequence coverage 5 [%],Intensity,Intensity L,Intensity H,Intensity 4,Intensity L 4,Intensity H 4,Intensity 5,Intensity L 5,Intensity H 5,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions
sp|P32495|NHP2_YEAST,sp|P32495|NHP2_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,14.1,14.1,14.1,17.122,156,156,0.0041494,1.5008,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,14.1,14.1,12111000,0,12111000,6212400,0,6212400,5898500,0,5898500,,,,354,3778,TRUE,3893,6353;6354;6355,9448;9449;9450,9449,,
sp|P32496|RPN12_YEAST,sp|P32496|RPN12_YEAST,2,2,2,,1,2,2,2,1,1,1,1,1,1,8,8,8,31.919,274,274,0,3.0772,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,3.3,4.7,1864400,327920,1536500,1116400,327920,788440,748020,0,748020,,,,355,291;3061,True;True,295;3150,490;5073,696;7386,696;7386,,
sp|P32497|EIF3C_YEAST,sp|P32497|EIF3C_YEAST,4,4,4,,1,4,4,4,3,3,3,3,3,3,7.8,7.8,7.8,93.203,812,812,0,21.915,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,6.5,5.3,16894000,0,16894000,9842900,0,9842900,7051100,0,7051100,,,,356,931;2278;2892;4173,True;True;True;True,955;2336;2977;4308,1530;3743;3744;4798;4799;7053,2156;5463;5464;5465;6992;6993;10535,2156;5464;6993;10535,,
sp|P32499|NUP2_YEAST,sp|P32499|NUP2_YEAST,2,2,2,,1,2,2,2,2,0,2,0,2,0,4.3,4.3,4.3,77.88,720,720,0,3.6356,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,4.3,0,2519200,0,2519200,2519200,0,2519200,0,0,0,,,,357,1135;3383,True;True,1162;3489,1858;5630,2648;8181,2648;8181,,
sp|P32521|PAN1_YEAST,sp|P32521|PAN1_YEAST,2,2,2,,1,2,2,2,0,2,0,2,0,2,2,2,2,160.27,1480,1480,0,3.7537,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,2,1554700,0,1554700,0,0,0,1554700,0,1554700,,,,358,2568;3245,True;True,2646;3346,4268;5399,6233;7854,6233;7854,,
sp|P32527|ZUO1_YEAST,sp|P32527|ZUO1_YEAST,8,8,8,,1,8,8,8,5,7,5,7,5,7,20.1,20.1,20.1,49.019,433,433,0,54.606,2.7345,2.2191,204.47,4,4,Median,5.6884,NaN,6.3678,NaN,219.16,NaN,3,1,3,1,Median,Median,14.3,16.9,38346000,4698400,33647000,13061000,2921400,10140000,25284000,1776900,23507000,,,,359,1118;1863;2250;2370;2850;2851;2898;3515,True;True;True;True;True;True;True;True,1145;1907;2308;2429;2935;2936;2983;3625,1833;3038;3704;3894;4727;4728;4729;4730;4809;4810;5867;5868,2610;4406;4407;4408;5416;5658;5659;5660;6909;6910;6911;6912;7014;7015;8532;8533,2610;4408;5416;5659;6909;6912;7014;8533,,
sp|P32558|SPT16_YEAST,sp|P32558|SPT16_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,1.4,1.4,1.4,118.63,1035,1035,0,5.3833,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,1.4,1.4,4283200,0,4283200,1426900,0,1426900,2856300,0,2856300,,,,360,2972,TRUE,3058,4917;4918,7167;7168,7167,,
sp|P32565|RPN2_YEAST,sp|P32565|RPN2_YEAST,2,2,2,,1,2,2,2,1,1,1,1,1,1,3.5,3.5,3.5,104.23,945,945,0,19.261,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,1.4,2.1,4842000,0,4842000,0,0,0,4842000,0,4842000,,,,361,3293;3845,True;True,3396;3968,5477;6485,7962;9664,7962;9664,,
sp|P32582|CBS_YEAST,sp|P32582|CBS_YEAST,22,22,22,,1,22,22,22,19,18,19,18,19,18,54.2,54.2,54.2,56.021,507,507,0,152.2,22.887,32.7,83.637,5,5,Median,14.729,34.674,32.7,38.605,110.35,58.751,3,2,3,2,Median,Median,49.5,44.4,249200000,659820,248540000,121240000,335020,120910000,127960000,324810,127630000,,,,362,269;270;273;688;689;1314;1532;1814;1827;1996;2014;2211;2266;2283;2289;2290;2652;2693;3151;3646;3902;4270,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,273;274;277;705;706;1347;1567;1857;1870;2047;2065;2269;2324;2341;2347;2348;2734;2777;3247;3760;4027;4408,445;446;447;448;449;450;451;452;456;457;1144;1145;1146;1147;2144;2145;2146;2506;2969;2970;2987;3265;3266;3293;3294;3638;3639;3726;3727;3751;3752;3753;3762;3763;3764;3765;4407;4478;4479;4480;5227;6135;6586;6587;7221,622;623;624;625;626;627;628;629;630;631;632;636;637;638;639;1628;1629;1630;1631;3038;3039;3040;3603;4320;4321;4339;4340;4748;4749;4750;4751;4789;4790;4791;5324;5325;5444;5445;5472;5473;5474;5484;5485;5486;5487;5488;5489;6429;6557;6558;6559;6560;6561;7586;7587;9116;9810;9811;10796,624;629;636;1629;1630;3039;3603;4321;4339;4748;4790;5325;5444;5472;5486;5488;6429;6559;7586;9116;9811;10796,,
sp|P32588|PUB1_YEAST,sp|P32588|PUB1_YEAST,3,3,3,,1,3,3,3,2,1,2,1,2,1,6.4,6.4,6.4,50.762,453,453,0,4.4503,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,4.6,1.8,2423000,0,2423000,2423000,0,2423000,0,0,0,,,,363,236;2802;2879,True;True;True,240;2887;2964,393;4652;4779,552;6801;6969,552;6801;6969,,
sp|P32589|HSP7F_YEAST;sp|P32590|HSP79_YEAST,sp|P32589|HSP7F_YEAST,29;4,29;4,29;4,,2,29,29,29,24,25,24,25,24,25,40.7,40.7,40.7,77.365,693,693;693,0,270.85,6.5397,9.9153,103.63,13,13,Median,6.5397,7.4559,9.9813,7.0636,124.7,82.568,7,6,7,6,Median,Median,35.9,38.4,332380000,6190100,326190000,168880000,2654800,166220000,163510000,3535300,159970000,,,,364,90;532;610;611;913;1030;1166;1167;1402;1714;1812;1857;1999;2000;2227;2259;2369;2681;2705;2706;2769;2855;2952;3445;3600;3662;4022;4293;4294,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,91;546;624;625;937;1056;1196;1197;1437;1755;1855;1900;2050;2051;2285;2317;2428;2765;2789;2790;2853;2854;2940;3038;3553;3713;3776;4154;4432;4433,151;152;887;888;1020;1021;1022;1023;1024;1025;1504;1695;1911;1912;1913;1914;2302;2303;2809;2810;2965;2966;3030;3269;3270;3271;3272;3670;3671;3715;3716;3892;3893;4458;4498;4499;4500;4605;4606;4607;4608;4609;4734;4735;4891;4892;5730;6054;6055;6167;6799;7266;7267;7268,216;217;218;219;220;1272;1273;1456;1457;1458;1459;1460;1461;1462;2122;2405;2735;2736;2737;2738;2739;3311;3312;4085;4086;4313;4314;4315;4316;4317;4393;4754;4755;4756;4757;4758;4759;4760;4761;5370;5371;5428;5429;5430;5656;5657;6528;6586;6587;6588;6746;6747;6748;6749;6750;6751;6916;6917;6918;7133;7134;7135;7136;8310;8944;8945;9162;10169;10870;10871;10872;10873;10874,216;1272;1459;1461;2122;2405;2736;2738;3312;4086;4316;4393;4756;4758;5371;5430;5657;6528;6586;6588;6750;6918;7134;8310;8944;9162;10169;10870;10871,103;104,662;665
sp|P32599|FIMB_YEAST,sp|P32599|FIMB_YEAST,3,3,3,,1,3,3,3,3,2,3,2,3,2,11.5,11.5,11.5,71.772,642,642,0,12.23,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,11.5,8.6,29987000,619350,29368000,15058000,619350,14438000,14929000,0,14929000,,,,365,1507;2235;3599,True;True;True,1542;2293;3712,2467;2468;3681;6052;6053,3555;3556;3557;5384;8940;8941;8942;8943,3556;5384;8942,,
sp|P32603|SPR1_YEAST,sp|P32603|SPR1_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,2.7,2.7,2.7,51.809,445,445,0.0067935,1.3603,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,2.7,0,0,0,0,0,0,0,0,0,0,,,,366,1087,TRUE,1113,1785,2539,2539,,
sp|P32610|VATD_YEAST,sp|P32610|VATD_YEAST,2,2,2,,1,2,2,2,2,1,2,1,2,1,12.5,12.5,12.5,29.194,256,256,0,5.8231,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,12.5,7,11546000,0,11546000,6615200,0,6615200,4931100,0,4931100,,,,367,3189;3661,True;True,3287;3775,5292;5293;6166,7686;7687;9161,7687;9161,,
sp|P32614|FRDS_YEAST,sp|P32614|FRDS_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,5.7,5.7,5.7,50.843,470,470,0,3.4892,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,5.7,0,1810100,0,1810100,1810100,0,1810100,0,0,0,,,,368,974,TRUE,999,1605,2266,2266,,
sp|P32623|CRH2_YEAST,sp|P32623|CRH2_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,3.6,3.6,3.6,49.906,467,467,0.0028653,1.9575,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,3.6,3.6,4548900,0,4548900,2065100,0,2065100,2483800,0,2483800,,,,369,2688,TRUE,2772,4469;4470,6548;6549,6548,,
sp|P32628|RAD23_YEAST,sp|P32628|RAD23_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,3.3,3.3,3.3,42.366,398,398,0,6.7153,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,3.3,3.3,3106200,0,3106200,1371200,0,1371200,1735000,0,1735000,,,,370,1937,TRUE,1987,3167;3168,4623;4624;4625,4624,,
sp|P32771|FADH_YEAST,sp|P32771|FADH_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,2.6,2.6,2.6,41.042,386,386,0,3.7646,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,0,2.6,2892100,102530,2789600,0,0,0,2892100,102530,2789600,,,,371,3050,TRUE,3138,5052,7358,7358,,
sp|P32774|T2AG_YEAST,sp|P32774|T2AG_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,10.7,10.7,10.7,13.458,122,122,0,3.5463,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,10.7,10.7,280480,0,280480,280480,0,280480,0,0,0,,,,372,4172,TRUE,4307,7051;7052,10532;10533;10534,10534,,
sp|P32835|GSP1_YEAST;sp|P32836|GSP2_YEAST,sp|P32835|GSP1_YEAST;sp|P32836|GSP2_YEAST,6;6,6;6,6;6,;,2,6,6,6,6,6,6,6,6,6,32,32,32,24.81,219,219;220,0,38.239,53.769,31.635,94.433,5,5,Median,55.192,53.769,46.014,31.635,79.246,120.98,2,3,2,3,Median,Median,32,32,139090000,1082800,138000000,51128000,237430,50891000,87960000,845360,87114000,,,,373,1826;2379;2639;2725;2939;3332,True;True;True;True;True;True,1869;2438;2719;2809;3025;3438,2985;2986;3908;3909;4382;4383;4533;4534;4870;4871;5543;5544;5545,4337;4338;5682;5683;5684;5685;6397;6398;6399;6400;6650;6651;7096;7097;8057;8058;8059;8060;8061;8062,4338;5682;6398;6650;7097;8060,,
sp|P32861|UGPA1_YEAST,sp|P32861|UGPA1_YEAST,7,7,7,,1,7,7,7,5,6,5,6,5,6,19.6,19.6,19.6,55.987,499,499,0,56.839,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,16.4,18.6,27047000,0,27047000,9524800,0,9524800,17522000,0,17522000,,,,374,1039;2204;3112;3361;3634;3635;4295,True;True;True;True;True;True;True,1065;2262;3205;3467;3748;3749;4434,1709;1710;3625;3626;5158;5159;5593;6120;6121;7269;7270,2425;2426;5304;5305;7497;7498;7499;8121;9090;9091;9092;10875;10876,2425;5305;7497;8121;9090;9092;10875,,
sp|P32895|KPR1_YEAST,sp|P32895|KPR1_YEAST,2,2,2,,1,2,2,2,2,0,2,0,2,0,8.4,8.4,8.4,47.047,427,427,0,3.5693,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,8.4,0,3899300,0,3899300,3899300,0,3899300,0,0,0,,,,375,1607;3097,True;True,1645;3189,2640;5133,3827;7461,3827;7461,,
sp|P32905|RSSA1_YEAST,sp|P32905|RSSA1_YEAST,9,9,3,,1,9,9,3,4,9,4,9,2,3,49.2,49.2,16.3,28.024,252,252,0,76.652,91.758,400.32,199.95,4,4,Linear,91.758,26.416,150.81,30.065,10.149,306.32,2,2,2,2,Median,Median,29.4,49.2,349640000,1247900,348400000,99115000,467570,98647000,250530000,780290,249750000,,,,376,793;985;986;1139;1486;1487;2374;2729;3586,True;True;True;True;True;True;True;True;True,813;1010;1011;1166;1521;1522;2433;2813;3698,1312;1622;1623;1624;1865;2430;2431;3900;3901;3902;4539;4540;4541;4542;4543;6021;6022,1882;2287;2288;2289;2290;2291;2292;2293;2294;2658;3495;3496;3497;3498;5668;5669;5670;5671;6657;6658;6659;6660;6661;6662;6663;8857;8858;8859,1882;2287;2289;2658;3496;3498;5671;6657;8859,,
sp|P32911|SUI1_YEAST,sp|P32911|SUI1_YEAST,3,3,3,,1,3,3,3,3,2,3,2,3,2,42.6,42.6,42.6,12.312,108,108,0,18.758,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,42.6,38.9,14145000,415070,13730000,8179300,415070,7764200,5965900,0,5965900,,,,377,631;3690;3691,True;True;True,645;3805;3806,1054;1055;6216;6217;6218,1507;1508;1509;1510;9239;9240;9241,1508;9239;9241,,
sp|P32939|YPT7_YEAST,sp|P32939|YPT7_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,6.2,6.2,6.2,23.042,208,208,0,2.9527,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,6.2,6.2,4989100,0,4989100,2040900,0,2040900,2948200,0,2948200,,,,378,3273,TRUE,3376,5449;5450,7934;7935,7935,,
sp|P33201|MRT4_YEAST,sp|P33201|MRT4_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,3.8,3.8,3.8,27.058,236,236,0,3.728,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,3.8,2341400,0,2341400,0,0,0,2341400,0,2341400,,,,379,2395,TRUE,2454,3944,5763,5763,,
sp|P33299|PRS7_YEAST,sp|P33299|PRS7_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,4.5,4.5,4.5,51.982,467,467,0,3.6496,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,4.5,1991500,0,1991500,0,0,0,1991500,0,1991500,,,,380,464,TRUE,478,783,1121,1121,,
sp|P33302|PDR5_YEAST,sp|P33302|PDR5_YEAST,4,4,4,,1,4,4,4,3,3,3,3,3,3,5.4,5.4,5.4,170.44,1511,1511,0,19.651,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,4.1,4.3,16852000,210810,16641000,5481500,0,5481500,11370000,210810,11159000,,,,381,1941;2640;3234;4258,True;True;True;True,1991;2720;3333;4396,3173;3174;4384;4385;5378;7198,4630;4631;6401;6402;7828;10769,4630;6402;7828;10769,,
sp|P33322|CBF5_YEAST,sp|P33322|CBF5_YEAST,7,7,7,,1,7,7,7,5,6,5,6,5,6,23.2,23.2,23.2,54.704,483,483,0,32.677,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,19.3,20.1,41004000,0,41004000,21374000,0,21374000,19630000,0,19630000,,,,382,732;960;1751;1752;2191;3503;4326,True;True;True;True;True;True;True,750;985;1792;1793;2249;3613;4465,1216;1583;2866;2867;2868;3604;3605;5844;5845;5846;7318;7319,1741;2237;4158;4159;4160;4161;4162;4163;4164;5280;5281;8507;8508;8509;10950;10951,1741;2237;4159;4162;5280;8507;10950,,
sp|P33330|SERC_YEAST,sp|P33330|SERC_YEAST,9,9,9,,1,9,9,9,7,8,7,8,7,8,30.9,30.9,30.9,43.415,395,395,0,57.8,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,22.8,30.9,38754000,136790,38617000,17335000,136790,17198000,21419000,0,21419000,,,,383,502;503;649;1211;1377;1770;2655;2981;3270,True;True;True;True;True;True;True;True;True,516;517;664;1242;1412;1811;2737;3067;3372,839;840;841;1083;1084;1993;2264;2265;2895;2896;2897;4412;4932;4933;4934;5441;5442,1202;1203;1204;1551;1552;2840;3261;3262;4203;4204;4205;4206;6435;7186;7187;7188;7908;7909;7910,1202;1204;1551;2840;3261;4205;6435;7186;7910,,
sp|P33331|NTF2_YEAST,sp|P33331|NTF2_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,6.4,6.4,6.4,14.453,125,125,0,3.2605,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,6.4,6.4,19332000,0,19332000,9213200,0,9213200,10119000,0,10119000,,,,384,2388,TRUE,2447,3922;3923,5705;5706,5705,,
sp|P33399|LHP1_YEAST,sp|P33399|LHP1_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,6.2,6.2,6.2,32.104,275,275,0,4.416,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,6.2,0,1641800,150660,1491100,1641800,150660,1491100,0,0,0,,,,385,2556,TRUE,2634,4245,6186;6187,6186,,
sp|P33401|PGM1_YEAST,sp|P33401|PGM1_YEAST,2,2,2,,1,2,2,2,1,1,1,1,1,1,6.3,6.3,6.3,63.111,570,570,0,6.1162,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,4.2,2.1,4624100,442510,4181600,3178800,0,3178800,1445200,442510,1002700,,,,386,1363;2373,True;True,1398;2432,2238;3899,3228;5667,3228;5667,,
sp|P33442|RS3A1_YEAST,sp|P33442|RS3A1_YEAST,15,7,7,,1,15,7,7,11,13,5,5,5,5,57.3,23.1,23.1,28.743,255,255,0,33.548,12.55,7.5853,43.482,2,2,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,Median,Median,42,56.5,103150000,946000,102200000,54273000,444080,53829000,48872000,501920,48370000,,,,387,866;966;972;1026;1027;1513;1888;2109;2160;2257;2633;3424;3986;3987;4149,False;True;False;False;False;True;True;False;False;False;False;True;True;True;True,886;991;997;1052;1053;1548;1932;2164;2217;2315;2713;3532;4117;4118;4282,1426;1592;1593;1601;1602;1603;1687;1688;1689;1690;1691;2474;3078;3079;3471;3472;3555;3712;3713;4372;4373;5699;6741;6742;6743;7006;7007,2026;2248;2249;2250;2259;2260;2261;2262;2263;2264;2390;2391;2392;2393;2394;2395;2396;2397;3564;4469;4470;5090;5091;5198;5425;5426;6386;6387;8265;10064;10065;10066;10067;10068;10069;10070;10071;10477;10478;10479,2026;2250;2263;2390;2396;3564;4470;5090;5198;5426;6387;8265;10064;10068;10479,,
sp|P33448|TOM6_YEAST,sp|P33448|TOM6_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,45.9,45.9,45.9,6.4074,61,61,0,3.3537,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,45.9,0,2018100,0,2018100,2018100,0,2018100,0,0,0,,,,388,2424,TRUE,2483,3989,5823,5823,,
sp|P33767|OSTB_YEAST,sp|P33767|OSTB_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,4,4,4,49.391,430,430,0.0080321,1.2045,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,4,0,1374800,0,1374800,1374800,0,1374800,0,0,0,,,,389,929,TRUE,953,1527,2153,2153,,
sp|P33775|PMT1_YEAST,sp|P33775|PMT1_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,1.5,1.5,1.5,92.674,817,817,0.0042076,1.6503,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,1.5,0,1975100,0,1975100,1975100,0,1975100,0,0,0,,,,390,2963,TRUE,3049,4906,7151,7151,,
sp|P33892|GCN1_YEAST,sp|P33892|GCN1_YEAST,4,4,4,,1,4,4,4,3,2,3,2,3,2,2,2,2,296.69,2672,2672,0,9.4698,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,1.3,1.2,9484000,149400,9334600,5708000,149400,5558600,3776000,0,3776000,,,,391,528;1591;2917;2945,True;True;True;True,542;1629;3002;3031,881;2616;4835;4877;4878,1263;3795;3796;7050;7104;7105;7106;7107,1263;3795;7050;7104,,
sp|P34167|IF4B_YEAST,sp|P34167|IF4B_YEAST,5,5,5,,1,5,5,5,3,4,3,4,3,4,16.7,16.7,16.7,48.521,436,436,0,12.545,NaN,NaN,NaN,1,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,Median,Median,9.2,14.2,15086000,200550,14885000,4469600,200550,4269000,10616000,0,10616000,,,,392,826;1614;2656;2715;3861,True;True;True;True;True,846;1652;2738;2799;3985,1363;2649;4413;4414;4514;6514;6515,1942;3836;6436;6437;6438;6606;9701;9702;9703,1942;3836;6438;6606;9701,,
sp|P34216|EDE1_YEAST,sp|P34216|EDE1_YEAST,3,3,3,,1,3,3,3,2,2,2,2,2,2,2.8,2.8,2.8,150.78,1381,1381,0,8.7319,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,2.1,1.8,3548100,0,3548100,1986200,0,1986200,1561900,0,1561900,,,,393,797;2201;3078,True;True;True,817;2259;3168,1319;1320;3620;5101,1891;1892;5298;7425,1891;5298;7425,,
sp|P34223|UBX1_YEAST,sp|P34223|UBX1_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,3.1,3.1,3.1,46.987,423,423,0.0068027,1.3817,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,3.1,0,1098700,0,1098700,1098700,0,1098700,0,0,0,,,,394,2913,TRUE,2998,4830,7044,7044,,
sp|P34730|BMH2_YEAST,sp|P34730|BMH2_YEAST,12,4,4,,1,12,4,4,8,10,4,4,4,4,53.1,22.7,22.7,31.061,273,273,0,31.187,6.9014,5.6507,32.983,4,4,Median,6.9014,8.3628,5.6507,5.3641,8.8367,56.2,2,2,2,2,Median,Median,38.8,49.5,70845000,2016200,68829000,30136000,816320,29320000,40709000,1199900,39509000,,,,395,444;466;1187;1424;1425;1658;1659;1924;2899;3138;3357;4351,True;True;False;False;False;False;False;False;False;True;True;False,458;480;1217;1459;1460;1696;1697;1974;2984;3233;3463;4490,752;753;785;786;1953;2338;2339;2340;2720;2721;2722;3147;3148;4811;5203;5204;5583;5584;7359,1083;1084;1124;1125;2788;3361;3362;3363;3364;3949;3950;3951;3952;4596;4597;7016;7555;7556;8108;8109;8110;8111;11000;11001,1083;1125;2788;3361;3363;3949;3951;4596;7016;7556;8110;11000,,
sp|P34760|TSA1_YEAST,sp|P34760|TSA1_YEAST,4,4,4,,1,4,4,4,3,4,3,4,3,4,26,26,26,21.589,196,196,0,34.46,2.451,1.9891,65.359,4,2,Median,3.3101,2.2375,2.7597,1.8109,88.954,55.925,2,2,1,1,Median,Median,26,26,75938000,12042000,63896000,39145000,6104600,33041000,36792000,5936900,30855000,,,,396,976;2603;2604;3552,True;True;True;True,1001;2681;2682;3662,1608;1609;4321;4322;4323;5935;5936;5937,2271;2272;2273;6309;6310;6311;6312;8657;8658;8659;8660;8661;8662,2271;6311;6312;8657,,
sp|P35176|CYPD_YEAST,sp|P35176|CYPD_YEAST,3,3,3,,1,3,3,3,1,3,1,3,1,3,17.3,17.3,17.3,25.326,225,225,0,8.979,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,3.6,17.3,6968300,0,6968300,1029000,0,1029000,5939300,0,5939300,,,,397,2461;3210;3982,True;True;True,2528;3308;4113,4074;5337;5338;6736,5954;7750;7751;10059,5954;7750;10059,,
sp|P35189|TAF14_YEAST,sp|P35189|TAF14_YEAST,2,2,2,,1,2,2,2,2,1,2,1,2,1,12.7,12.7,12.7,27.44,244,244,0,4.5556,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,12.7,6.6,2115100,0,2115100,1170100,0,1170100,944970,0,944970,,,,398,3195;3619,True;True,3293;3732,5301;5302;6088,7695;7696;9002,7696;9002,,
sp|P35197|GCS1_YEAST,sp|P35197|GCS1_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,6.2,6.2,6.2,39.296,352,352,0,3.4764,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,6.2,6.2,2688000,0,2688000,1196200,0,1196200,1491800,0,1491800,,,,399,2587,TRUE,2665,4301;4302,6280;6281;6282;6283,6280,,
