Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides 4,Peptides 5,Razor + unique peptides 4,Razor + unique peptides 5,Unique peptides 4,Unique peptides 5,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Q-value,Score,Ratio H/L,Ratio H/L normalized,Ratio H/L variability [%],Ratio H/L count,Ratio H/L iso-count,Ratio H/L type,Ratio H/L 4,Ratio H/L 5,Ratio H/L normalized 4,Ratio H/L normalized 5,Ratio H/L variability [%] 4,Ratio H/L variability [%] 5,Ratio H/L count 4,Ratio H/L count 5,Ratio H/L iso-count 4,Ratio H/L iso-count 5,Ratio H/L type 4,Ratio H/L type 5,Sequence coverage 4 [%],Sequence coverage 5 [%],Intensity,Intensity L,Intensity H,Intensity 4,Intensity L 4,Intensity H 4,Intensity 5,Intensity L 5,Intensity H 5,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions
sp|P14832|CYPH_YEAST,sp|P14832|CYPH_YEAST,16,16,15,,1,16,16,15,9,16,9,16,8,15,66,66,66,17.39,162,162,0,110.55,24.613,6.6059,162.36,9,8,Median,45.202,22.914,2.1397,8.309,152,154.53,4,5,3,5,Median,Median,66,66,274020000,3853400,270160000,112390000,2032200,110360000,161630000,1821200,159810000,,,,205,245;1218;1219;1913;1914;2513;2514;2515;3357;3358;3490;3658;3659;4070;4071;4146,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,250;1252;1253;1965;1966;2580;2581;2582;3467;3468;3606;3780;3781;4211;4212;4291,354;1800;1801;1802;2835;2836;2837;2838;3732;3733;3734;3735;5064;5065;5066;5067;5258;5259;5514;5515;5516;6217;6218;6219;6220;6221;6344,496;2597;2598;2599;2600;2601;2602;2603;4094;4095;4096;4097;4098;4099;4100;5393;5394;5395;5396;5397;5398;5399;7267;7268;7269;7270;7271;7272;7273;7274;7275;7549;7550;7551;7904;7905;7906;9102;9103;9104;9105;9106;9107;9108;9109;9110;9111;9308;9309,496;2597;2602;4097;4100;5396;5397;5398;7267;7275;7549;7905;7906;9102;9111;9308,,
sp|P14843|AROF_YEAST,sp|P14843|AROF_YEAST,3,2,2,,1,3,2,2,2,2,2,1,2,1,9.2,5.7,5.7,41.069,370,370,0,1.7385,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,5.7,6.2,1939300,0,1939300,1572900,0,1572900,366420,0,366420,,,,206,53;527;638,True;False;True,53;543;655,77;788;951;952,115;1127;1360;1361,115;1127;1360,,
sp|P14904|AMPL_YEAST,sp|P14904|AMPL_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,6.8,6.8,6.8,57.092,514,514,0.0099133,0.36609,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,6.8,7420400,5241000,2179400,0,0,0,7420400,5241000,2179400,,,,207,2773,TRUE,2866,4175,6004,6004,,
sp|P14907|NSP1_YEAST,sp|P14907|NSP1_YEAST,5,5,5,,1,5,5,5,4,2,4,2,4,2,15.4,15.4,15.4,86.515,823,823,0,9.2412,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,13.1,6,9029000,0,9029000,6072300,0,6072300,2956600,0,2956600,,,,208,147;1761;1763;2769;3161,True;True;True;True;True,149;1808;1810;2862;3260,219;2610;2611;2613;4171;4769,307;3799;3800;3802;6000;6843,307;3800;3802;6000;6843,,
sp|P15019|TAL1_YEAST,sp|P15019|TAL1_YEAST,8,8,8,,1,8,8,8,6,6,6,6,6,6,31.3,31.3,31.3,37.036,335,335,0,43.61,113.01,19.268,327.11,4,4,Linear,30.48,30.151,4.2072,19.53,477.24,263.96,2,2,2,2,Median,Median,28.1,28.4,81914000,457600,81456000,37682000,297910,37385000,44231000,159680,44071000,,,,209,393;1120;1130;2098;2169;2290;3999;4000,True;True;True;True;True;True;True;True,408;1151;1162;2153;2227;2352;2353;4138;4139,589;590;1665;1666;1679;1680;3113;3220;3394;3395;3396;6112;6113,857;858;859;2394;2395;2396;2397;2398;2399;2419;2420;4511;4680;4938;4939;4940;8952;8953,858;2399;2420;4511;4680;4938;8952;8953,84,265
sp|P15108|HSC82_YEAST,sp|P15108|HSC82_YEAST,35,35,10,,1,35,35,10,21,28,21,28,7,7,51.9,51.9,14.9,80.899,705,705,0,197.34,38.39,7.9469,236.12,11,11,Median,40.626,21.915,0.97025,10.928,273.79,196.19,6,5,6,5,Median,Median,39,44.8,676120000,4618500,671500000,176760000,1242200,175520000,499360000,3376200,495980000,,,,210,97;217;275;276;341;342;469;636;674;836;974;1178;1920;2068;2102;2148;2149;2172;2220;2221;2222;2268;2688;2689;2723;2732;2943;3021;3067;3344;3603;3728;3773;3818;4178,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,98;221;280;281;350;351;352;353;485;653;693;861;1002;1212;1972;2123;2157;2205;2206;2230;2278;2279;2280;2281;2282;2330;2777;2778;2813;2823;3040;3118;3165;3452;3722;3723;3852;3900;3947;4323;4324,143;144;317;406;407;408;507;508;509;510;511;512;513;514;515;700;949;1002;1243;1244;1443;1745;2844;3072;3073;3119;3192;3193;3194;3224;3289;3290;3291;3292;3293;3294;3295;3364;4044;4045;4090;4091;4107;4108;4453;4454;4565;4631;5040;5041;5425;5426;5427;5649;5650;5734;5820;5821;6387;6388;6389;6390,204;205;206;207;208;209;210;440;441;570;571;572;573;574;575;576;736;737;738;739;740;741;742;743;744;745;746;747;997;1354;1355;1356;1357;1425;1795;1796;2058;2059;2522;2523;4107;4442;4443;4444;4445;4446;4517;4518;4642;4643;4644;4645;4646;4647;4686;4767;4768;4769;4770;4771;4772;4773;4774;4775;4776;4880;4881;4882;5818;5819;5889;5890;5914;5915;6404;6405;6556;6647;7232;7233;7234;7785;7786;7787;7788;7789;7790;8205;8206;8207;8208;8209;8210;8362;8505;8506;8507;8508;9373;9374;9375;9376,205;440;570;576;738;745;997;1356;1425;1795;2059;2522;4107;4446;4518;4642;4644;4686;4767;4770;4771;4881;5818;5819;5890;5915;6405;6556;6647;7233;7787;8206;8362;8508;9376,28;29;30;31;32;33,84;460;585;589;599;603
sp|P15180|SYKC_YEAST,sp|P15180|SYKC_YEAST,12,12,12,,1,12,12,12,9,7,9,7,9,7,29.6,29.6,29.6,67.958,591,591,0,43.472,49.328,60.139,6.7331,2,2,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,Median,Median,22.3,17.8,99540000,249420,99290000,38503000,113680,38389000,61037000,135740,60902000,,,,211,4;898;1077;1404;1813;1838;2469;3052;3076;3146;4084;4294,True;True;True;True;True;True;True;True;True;True;True;True,4;924;1107;1444;1861;1886;2536;3149;3174;3245;4225;4440,5;6;1332;1601;2084;2687;2688;2718;3661;4610;4646;4647;4750;6239;6240;6560,5;6;1905;2307;2308;3018;3900;3901;3902;3903;3904;3938;5282;6613;6614;6668;6669;6815;9134;9135;9136;9631,6;1905;2307;3018;3903;3938;5282;6613;6669;6815;9134;9631,,
sp|P15303|SEC23_YEAST,sp|P15303|SEC23_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,1.6,1.6,1.6,85.384,768,768,0,1.96,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,0,1.6,1268800,41778,1227000,0,0,0,1268800,41778,1227000,,,,212,1078,TRUE,1108,1602,2309,2309,,
sp|P15454|KGUA_YEAST,sp|P15454|KGUA_YEAST,9,9,9,,1,9,9,9,4,8,4,8,4,8,69.5,69.5,69.5,20.637,187,187,0,32.39,2.3574,0.22945,297.06,2,2,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,Median,Median,31.6,65.2,77418000,842530,76575000,20954000,493620,20460000,56464000,348910,56115000,,,,213,221;774;1094;2096;3089;3098;3502;3697;4157,True;True;True;True;True;True;True;True;True,225;798;1124;2151;3187;3197;3619;3819;4302,321;1153;1154;1624;3111;4668;4681;5274;5275;5580;5581;6357,450;1664;1665;2344;2345;4508;4509;6698;6719;7570;7571;8019;8020;8021;9328,450;1665;2344;4508;6698;6719;7571;8021;9328,,
sp|P15496|IDI1_YEAST,sp|P15496|IDI1_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,5.9,5.9,5.9,33.351,288,288,0,3.2009,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,5.9,5.9,5705400,0,5705400,2517900,0,2517900,3187600,0,3187600,,,,214,3655,TRUE,3777,5509;5510,7898;7899;7900,7899,,
sp|P15565|TRM1_YEAST,sp|P15565|TRM1_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,2.5,2.5,2.5,64.052,570,570,0,1.334,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,2.5,0,823110,0,823110,823110,0,823110,0,0,0,,,,215,2368,TRUE,2431,3510,5090,5090,,
sp|P15624|SYFB_YEAST,sp|P15624|SYFB_YEAST,14,14,14,,1,14,14,14,9,10,9,10,9,10,29.4,29.4,29.4,67.364,595,595,0,37.777,7.3263,0.71307,501.14,2,2,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,Median,Median,21.3,20.7,49518000,334860,49183000,17208000,300180,16907000,32310000,34678,32276000,,,,216,531;1102;1164;1165;1652;2389;2614;2801;2875;2965;3559;3637;3828;3919,True;True;True;True;True;True;True;True;True;True;True;True;True;True,547;1133;1196;1197;1696;2453;2696;2896;2971;3062;3678;3758;3957;4050,793;1638;1726;1727;2452;2453;3539;3540;3921;4227;4228;4348;4483;5358;5479;5480;5833;5834;5976,1132;2362;2479;2480;3563;3564;5125;5126;5127;5650;6096;6097;6276;6454;7692;7859;7860;8533;8534;8735,1132;2362;2479;2480;3564;5127;5650;6096;6276;6454;7692;7859;8533;8735,,
sp|P15625|SYFA_YEAST,sp|P15625|SYFA_YEAST,7,7,7,,1,7,7,7,6,5,6,5,6,5,22.7,22.7,22.7,57.511,503,503,0,55.956,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,20.7,17.9,51428000,473020,50955000,27050000,473020,26577000,24377000,0,24377000,,,,217,849;2196;2324;2655;3214;3573;4040,True;True;True;True;True;True;True,875;2254;2387;2741;3317;3692;4180,1269;3257;3258;3449;3450;3991;3992;4845;5376;5377;5378;6166,1825;4727;4728;5016;5017;5018;5741;5742;6949;7712;7713;7714;9038,1825;4727;5016;5742;6949;7713;9038,,
sp|P15646|FBRL_YEAST,sp|P15646|FBRL_YEAST,7,7,7,,1,7,7,7,6,3,6,3,6,3,39.1,39.1,39.1,34.465,327,327,0,20.659,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,34.6,14.1,35796000,309530,35486000,20696000,309530,20387000,15099000,0,15099000,,,,218,323;809;1958;2761;4074;4226;4365,True;True;True;True;True;True;True,330;834;2013;2852;4215;4372;4514,480;1206;2905;2906;4157;4158;6224;6463;6666,692;1746;4220;4221;5981;5982;9114;9487;9488;9780;9781,692;1746;4221;5982;9114;9488;9780,,
sp|P15705|STI1_YEAST,sp|P15705|STI1_YEAST,27,27,27,,1,27,27,27,19,17,19,17,19,17,51.6,51.6,51.6,66.264,589,589,0,87.668,7.942,6.9555,182.21,7,7,Median,17.689,6.6388,15.462,6.6828,304.67,42.457,3,4,3,4,Plateau,Median,45.2,34.3,102870000,1873000,100990000,44842000,527860,44315000,58024000,1345200,56679000,,,,219,84;198;202;203;204;256;257;375;404;586;858;859;982;1131;1337;1601;1621;1733;1742;2291;3229;3269;3413;3414;3415;3798;3901,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,85;202;206;207;208;261;262;389;420;603;884;885;1010;1163;1374;1642;1662;1779;1788;2354;3334;3376;3525;3526;3527;3926;4032,125;292;293;298;299;300;301;369;370;371;372;562;609;871;872;1279;1280;1455;1681;1970;1971;2373;2397;2398;2565;2566;2580;3397;4871;4933;5149;5150;5151;5782;5948;5949,179;406;407;413;414;415;416;417;515;516;517;518;519;813;880;1244;1245;1246;1840;1841;2075;2421;2829;2830;3424;3466;3467;3744;3745;3764;4941;4942;6984;7072;7400;7401;7402;8437;8695;8696,179;406;413;414;415;517;518;813;880;1246;1840;1841;2075;2421;2830;3424;3466;3745;3764;4941;6984;7072;7400;7401;7402;8437;8696,,
sp|P15731|UBC4_YEAST;sp|P15732|UBC5_YEAST,sp|P15731|UBC4_YEAST,4;1,4;1,4;1,,2,4,4,4,3,2,3,2,3,2,44.6,44.6,44.6,16.456,148,148;148,0,29.284,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,32.4,37.8,22872000,172510,22699000,9801200,172510,9628700,13070000,0,13070000,,,,220,725;1719;4194;4477,True;True;True;True,747;1765;4340;4631,1081;2547;6415;6416;6846,1542;3711;3712;9424;9425;9426;10049,1542;3712;9425;10049,,
sp|P15873|PCNA_YEAST,sp|P15873|PCNA_YEAST,2,2,2,,1,2,2,2,1,2,1,2,1,2,7.8,7.8,7.8,28.916,258,258,0.0089629,0.56396,23.289,27.824,32.664,2,2,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,Median,Median,3.9,7.8,16388000,106060,16282000,1233500,68174,1165300,15155000,37890,15117000,,,,221,730;1767,True;True,752;1814,1088;2617;2618,1549;3806;3807;3808,1549;3808,,
sp|P15891|ABP1_YEAST,sp|P15891|ABP1_YEAST,8,8,8,,1,8,8,8,6,3,6,3,6,3,20.6,20.6,20.6,65.575,592,592,0,34.649,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,15.2,8.8,27069000,66517,27003000,16587000,0,16587000,10482000,66517,10416000,,,,222,261;386;812;1041;1534;1789;3256;3282,True;True;True;True;True;True;True;True,266;401;837;1071;1574;1837;3362;3389,380;381;575;1209;1546;2276;2649;4912;4952,533;534;535;829;1749;2221;3276;3853;7041;7042;7098,535;829;1749;2221;3276;3853;7042;7098,,
sp|P16120|THRC_YEAST,sp|P16120|THRC_YEAST,11,11,11,,1,11,11,11,6,9,6,9,6,9,34,34,34,57.474,514,514,0,75.508,0.44463,0.75981,103.19,3,3,Median,NaN,0.70657,NaN,0.63101,NaN,145.14,1,2,1,2,Median,Median,21,30.7,115450000,14810000,100640000,39291000,3910600,35380000,76162000,10899000,65263000,,,,223,154;646;1003;1004;1886;1979;2369;2512;2644;2872;3336,True;True;True;True;True;True;True;True;True;True;True,156;663;1031;1032;1937;2034;2432;2579;2730;2968;3444,227;965;966;1487;1488;2794;2795;2943;2944;3511;3731;3971;4345;5026;5027;5028;5029,319;1374;1375;1376;1377;1378;1379;2120;2121;2122;2123;4041;4042;4277;4278;4279;5091;5392;5717;6272;7205;7206;7207;7208;7209,319;1378;2120;2122;4042;4277;5091;5392;5717;6272;7209,,
sp|P16140|VATB_YEAST,sp|P16140|VATB_YEAST,12,12,12,,1,12,12,12,5,9,5,9,5,9,26.3,26.3,26.3,57.749,517,517,0,52.398,20.344,7.9995,211.46,3,3,Median,NaN,14.362,NaN,11.215,NaN,47.785,1,2,1,2,Median,Median,11.4,24.4,54766000,327960,54438000,16541000,100140,16441000,38225000,227820,37997000,,,,224,507;580;661;1755;2382;2383;2898;3166;3734;3735;4213;4214,True;True;True;True;True;True;True;True;True;True;True;True,523;597;680;1802;2445;2446;2994;3265;3266;3858;3859;4359;4360,757;758;865;988;2600;3528;3529;3530;4382;4775;4776;4777;5659;5660;5661;6444;6445,1077;1078;1238;1408;3788;5110;5111;5112;5113;6319;6850;6851;6852;8222;8223;8224;8225;8226;9468;9469,1077;1238;1408;3788;5110;5113;6319;6851;8222;8225;9468;9469,85,391
sp|P16387|ODPA_YEAST,sp|P16387|ODPA_YEAST,11,11,11,,1,11,11,11,7,8,7,8,7,8,38.8,38.8,38.8,46.343,420,420,0,29.327,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,33.6,26.9,31545000,176680,31368000,16321000,176680,16144000,15224000,0,15224000,,,,225,430;485;486;1228;2041;2042;2506;3060;3102;3180;3514,True;True;True;True;True;True;True;True;True;True;True,446;501;502;1262;2096;2097;2573;3158;3201;3280;3631,644;645;721;722;723;1814;1815;3031;3032;3722;4624;4686;4795;4796;5294,920;921;922;1031;1032;1033;2617;2618;4391;4392;5380;6639;6724;6879;6880;6881;7603,922;1031;1032;2617;4391;4392;5380;6639;6724;6880;7603,,
sp|P16451|ODPX_YEAST,sp|P16451|ODPX_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,4.9,4.9,4.9,45.361,410,410,0,9.4552,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,4.9,4.9,7701600,0,7701600,1666000,0,1666000,6035600,0,6035600,,,,226,3322,TRUE,3429,5007;5008,7173;7174;7175,7175,,
sp|P16474|GRP78_YEAST,sp|P16474|GRP78_YEAST,17,15,15,,1,17,15,15,13,13,13,11,13,11,31.8,31.8,31.8,74.467,682,682,0,93.302,7.2819,1.1359,229.41,4,4,Linear,8.3229,NaN,0.12344,NaN,105.23,NaN,3,1,3,1,Plateau,Median,29.9,25.4,77824000,1827500,75996000,40346000,1680100,38666000,37478000,147460,37330000,,,,227,591;593;1019;1038;1370;1897;2579;2787;2788;2891;3717;4014;4087;4208;4268;4324;4394,False;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True,608;610;1048;1068;1407;1948;2655;2882;2883;2987;3840;4154;4228;4354;4414;4471;4543,877;879;1511;1541;1542;2033;2810;2811;3857;4206;4207;4208;4370;5609;5610;6134;6245;6246;6433;6434;6523;6524;6602;6603;6710;6711,1253;1255;2166;2215;2216;2217;2942;2943;2944;4060;4061;5556;6067;6068;6069;6306;8055;8056;8057;8058;8059;8060;8991;9141;9142;9452;9453;9454;9455;9583;9584;9684;9685;9686;9842;9843,1253;1255;2166;2215;2943;4061;5556;6067;6069;6306;8059;8991;9142;9453;9584;9684;9843,,
sp|P16521|EF3A_YEAST;sp|P53978|EF3B_YEAST,sp|P16521|EF3A_YEAST,41;4,41;4,41;4,,2,41,41,41,20,37,20,37,20,37,49.5,49.5,49.5,115.94,1044,1044;1044,0,323.31,154.44,2.4904,206.27,17,17,Linear,174.4,6.013,1.1956,3.0538,221.33,173.57,9,8,9,8,Linear,Median,30.4,42.7,870950000,13632000,857320000,301750000,8184500,293560000,569200000,5447700,563750000,,,,228,231;277;284;419;514;515;632;655;723;786;838;870;871;1121;1252;1261;1397;1418;1526;2173;2255;2458;2476;2620;2625;2756;2757;2928;3144;3193;3221;3258;3437;3438;3439;3845;4110;4174;4330;4331;4533,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,236;282;289;435;530;531;649;673;674;744;745;810;863;896;897;1152;1286;1296;1437;1458;1566;2231;2316;2525;2543;2702;2708;2709;2847;2848;3025;3243;3293;3294;3324;3364;3365;3553;3554;3555;3974;4251;4319;4477;4478;4687,335;409;410;411;421;422;423;424;629;769;770;771;772;773;944;978;979;980;1077;1078;1172;1247;1248;1249;1292;1293;1667;1845;1857;2075;2103;2104;2264;3225;3343;3646;3647;3670;3671;3929;3941;3942;3943;4150;4151;4152;4429;4747;4812;4813;4814;4815;4853;4854;4915;4916;4917;4918;4919;4920;5186;5187;5188;5859;6277;6380;6381;6609;6610;6924;6925,469;577;578;579;580;596;597;598;599;600;601;602;903;1102;1103;1104;1105;1106;1107;1108;1109;1346;1347;1348;1397;1398;1399;1400;1537;1538;1692;1799;1800;1801;1802;1803;1854;1855;1856;1857;2400;2659;2674;3009;3038;3039;3040;3041;3262;4687;4844;5259;5260;5261;5262;5263;5291;5292;5293;5294;5295;5659;5675;5676;5677;5970;5971;5972;5973;5974;5975;5976;6377;6809;6902;6903;6904;6905;6906;6907;6960;6961;6962;7046;7047;7048;7049;7050;7051;7052;7053;7054;7055;7056;7448;7449;7450;7451;7452;8571;9181;9182;9355;9356;9357;9358;9359;9360;9361;9693;9694;9695;9696;10154;10155,469;577;601;903;1104;1107;1346;1400;1538;1692;1801;1854;1855;2400;2659;2674;3009;3039;3262;4687;4844;5262;5294;5659;5677;5974;5976;6377;6809;6907;6961;7046;7448;7449;7451;8571;9181;9359;9693;9695;10155,86;87;88;89;90;91,179;273;832;833;852;971
sp|P16550|APA1_YEAST,sp|P16550|APA1_YEAST,7,7,7,,1,7,7,7,4,4,4,4,4,4,26.2,26.2,26.2,36.492,321,321,0,28.774,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,13.7,16.5,31040000,209190,30831000,6949300,0,6949300,24091000,209190,23882000,,,,229,131;301;981;1084;1484;3160;3333,True;True;True;True;True;True;True,132;306;1009;1114;1524;3259;3440,195;447;1454;1611;1612;2204;4768;5021,272;633;2074;2326;2327;2328;3168;6842;7192,272;633;2074;2327;3168;6842;7192,,
sp|P16603|NCPR_YEAST,sp|P16603|NCPR_YEAST,2,2,2,,1,2,2,2,1,2,1,2,1,2,3.8,3.8,3.8,76.771,691,691,0,1.9772,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,1.7,3.8,1420100,0,1420100,1420100,0,1420100,0,0,0,,,,230,1330;3347,True;True,1367;3455,1960;5044;5045,2819;7237;7238;7239,2819;7239,,
sp|P16861|PFKA1_YEAST,sp|P16861|PFKA1_YEAST,20,20,20,,1,20,20,20,12,16,12,16,12,16,26.8,26.8,26.8,107.97,987,987,0,101.49,3.6234,2.1432,196.54,7,7,Median,2.5879,5.9103,0.29465,2.1432,300.71,129.6,2,5,2,5,Median,Median,16.3,18.3,100270000,2185500,98083000,31836000,966240,30869000,68433000,1219300,67214000,,,,231,357;358;487;587;834;1213;1356;1419;1420;1482;1542;1695;1832;2280;2343;2366;2367;2531;3328;3801,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,370;371;503;604;859;1247;1393;1459;1460;1522;1582;1739;1880;2342;2406;2429;2430;2598;3435;3929,537;538;539;724;873;1240;1241;1792;1793;2010;2105;2106;2201;2202;2286;2510;2511;2711;3381;3472;3506;3507;3508;3509;3759;5015;5785;5786,781;782;783;1034;1247;1792;1793;2588;2589;2911;3042;3043;3165;3166;3294;3632;3633;3931;4922;4923;5042;5086;5087;5088;5089;5429;5430;7182;8440;8441,782;783;1034;1247;1792;2588;2911;3042;3043;3166;3294;3632;3931;4923;5042;5087;5089;5430;7182;8440,,
sp|P16862|PFKA2_YEAST,sp|P16862|PFKA2_YEAST,14,14,14,,1,14,14,14,5,13,5,13,5,13,18.5,18.5,18.5,104.62,959,959,0,63.848,11.479,6.1564,202.07,3,3,Median,NaN,8.8054,NaN,7.6833,NaN,31.333,1,2,1,2,Median,Median,9.1,17.6,62551000,679680,61872000,24108000,185690,23923000,38443000,494000,37949000,,,,232,24;136;196;197;456;1103;1574;2163;2659;3868;3869;3916;4124;4138,True;True;True;True;True;True;True;True;True;True;True;True;True;True,24;137;200;201;472;1134;1614;2220;2745;3998;3999;4047;4265;4280,35;203;290;291;680;1639;1640;2330;3211;3996;3997;5894;5895;5896;5971;5972;5973;6296;6323,47;280;403;404;405;968;2363;2364;2365;3353;4669;5746;5747;5748;5749;5750;8621;8622;8623;8729;8730;8731;9217;9262,47;280;403;404;968;2365;3353;4669;5749;8621;8623;8731;9217;9262,,
sp|P17076|RL8A_YEAST,sp|P17076|RL8A_YEAST,27,8,8,,1,27,8,8,16,24,5,8,5,8,85.5,25,25,28.124,256,256,0,23.919,13.862,6.8847,190.22,5,5,Median,19.347,10.779,2.5699,6.8847,348.91,83.527,2,3,2,3,Median,Median,55.9,83.2,79799000,2379500,77419000,26143000,939030,25204000,53655000,1440400,52215000,,,,233,373;779;1240;1384;1875;2104;2147;2217;2478;2479;2493;2494;2495;2566;2691;2692;2895;2896;3368;3446;3899;4001;4508;4509;4510;4572;4593,False;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;True;True;True;False;False,387;803;1274;1423;1926;2159;2204;2275;2545;2546;2560;2561;2562;2641;2780;2781;2991;2992;3478;3562;4030;4140;4662;4663;4664;4726;4747,560;1162;1163;1831;2054;2055;2779;2780;3121;3122;3123;3191;3284;3285;3673;3674;3697;3698;3699;3700;3701;3836;4047;4048;4049;4376;4377;4378;4379;5079;5080;5198;5944;5945;5946;6114;6115;6890;6891;6892;6893;6894;6979;6980;7008;7009,809;810;811;1679;1680;1681;1682;2645;2972;2973;2974;2975;2976;2977;2978;2979;2980;2981;2982;2983;4026;4027;4520;4521;4522;4523;4640;4641;4760;4761;4762;5297;5298;5335;5336;5337;5338;5339;5340;5341;5342;5529;5821;5822;5823;5824;5825;5826;5827;5828;5829;5830;5831;6312;6313;6314;6315;6316;7289;7290;7291;7466;8686;8687;8688;8689;8690;8691;8692;8693;8954;8955;8956;8957;8958;8959;10113;10114;10115;10116;10117;10118;10119;10224;10225;10226;10227;10228;10229;10264;10265;10266;10267,809;1682;2645;2974;4026;4523;4640;4761;5297;5298;5336;5340;5342;5529;5826;5830;6313;6316;7291;7466;8688;8954;10114;10116;10118;10228;10265,,
sp|P17106|CBF1_YEAST,sp|P17106|CBF1_YEAST,2,2,2,,1,2,2,2,2,0,2,0,2,0,8.5,8.5,8.5,39.387,351,351,0,1.6264,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,8.5,0,1188500,0,1188500,1188500,0,1188500,0,0,0,,,,234,2271;3065,True;True,2333;3163,3369;4629,4893;6645,4893;6645,,
sp|P17157|PHO85_YEAST,sp|P17157|PHO85_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,3.6,3.6,3.6,34.906,305,305,0,2.1467,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,3.6,1188700,0,1188700,0,0,0,1188700,0,1188700,,,,235,3539,TRUE,3657,5330,7651,7651,,
